,0,1
957,5566985.251879853,4945377.974147971
958,5566871.340127332,4945391.865825107
959,5566790.7684001485,4945344.634122643
960,5566742.147530169,4945296.013252663
961,5563769.687143783,4952031.456172706
962,5565788.771505014,4945954.114562612
963,5566448.332783212,4955851.181357064
964,5566220.639488633,4955300.898677299
965,5565033.100192519,4954958.023125697
966,5595388.546000143,4954843.731274502
967,5597114.3359125415,4956325.009852372
968,5598044.27968972,4956395.862711587
969,5598673.09881525,4956170.01922284
970,5598929.9404299,4956156.73431174
971,5684083.302112342,4984582.639715277
972,5564187.293725804,4951323.226436699
973,5600536.37619949,4956688.057300638
974,5575674.703545053,4977864.279053258
975,5568885.770292619,4960207.150104957
976,5566227.4722838225,4957085.121794713
977,5567193.689686162,4956604.779294801
978,5567234.6431562705,4956559.39842252
979,5567685.131327454,4955773.534536672
980,5567791.230011144,4955582.411666454
981,5567817.840502995,4955510.40680615
982,5567899.237301601,4954533.645222909
983,5568141.153751484,4954125.4340773905
984,5567975.126169967,4954364.513794775
985,5568187.641474311,4953877.499555658
986,5568925.910786924,4952998.106798791
987,5569389.42484569,4952465.853473469
988,5571181.719738083,4963017.69615405
989,5571094.06164728,4963214.92685836
990,5572508.7859964175,4961601.102647649
991,5571499.338300815,4962657.0380660985
992,5574445.41829832,4951711.367762771
993,5574410.981191219,4951573.619334361
994,5574361.673515138,4951250.380124514
995,5574194.519374985,4950445.70944476
996,5574109.84530841,4950338.898367314
997,5573830.24633984,4950003.600314951
998,5573744.15357208,4949897.158347543
999,5573456.250063265,4950893.430489068
1000,5567933.417649964,4945538.277177386
1001,5568385.615763583,4945821.5326033
1002,5568770.891507742,4946055.088761712
1003,5568856.527886467,4946086.696885131
1004,5569024.465264996,4946103.883458958
1005,5569103.032459688,4946130.399887096
1006,5569169.814575124,4946172.62975421
1007,5569515.6810369585,4946262.379833242
1008,5569558.736468942,4946260.6437271135
1009,5569290.681683395,4946311.685246713
1010,5569822.904381332,4948217.340993862
1011,5569784.6028739475,4948133.8633495625
1012,5564209.892046261,4951326.046859356
1013,5576412.536242963,4946396.060004422
1014,5573895.834469584,4944223.60341636
1015,5576531.768925566,4948041.255939982
1016,5576368.913824685,4948445.347969855
1017,5576296.841219411,4948634.729215215
1018,5576133.428131162,4949428.350477735
1019,5576376.722142044,4949394.286771755
1020,5576101.426024969,4949158.5520756105
1021,5574397.2642495595,4950515.4926254
1022,5574148.653852032,4950454.381689653
1023,5574065.320757876,4950696.047662712
1024,5574302.716473493,4950640.707196378
1025,5507305.89423724,4924111.07743498
1026,5528865.65944138,4941033.38355785
1027,5597012.24505209,4980728.12359068
1028,5574170.66947198,4950523.497836781
1029,5574252.398233713,4950513.877498313
1030,5574295.341936418,4950573.374742608
1031,5514119.78556295,4936713.84771201
1032,5500680.49313475,4917622.69074387
1033,5591254.091144836,4977959.619465282
1034,5514307.816904087,4929979.163875365
1035,5579206.972667583,4951007.505102034
1036,5578933.752690211,4951133.534287807
1037,5578735.099022725,4951254.032171766
1038,5578661.713779358,4951310.433236634
1039,5578481.974749572,4951562.711841171
1040,5578418.086044049,4951715.489180464
1041,5578298.641942418,4951896.044217811
1042,5577768.994030805,4952469.790402201
1043,5577598.110382467,4952613.175532414
1044,5576769.226479038,4953459.7370546395
1045,5576553.166693782,4953740.614775469
1046,5576451.029340754,4953958.638740591
1047,5576194.481315245,4954550.20326661
1048,5576044.481745755,4954736.313843569
1049,5573983.990367539,4944976.894884337
1050,5573999.703988799,4944968.904907425
1051,5571634.937149737,4946107.210289523
1052,5577299.493228373,4954157.041839468
1053,5575044.484615927,4955982.143601219
1054,5579063.304659099,4953203.544376403
1055,5575635.913086291,4954739.960321261
1056,5573783.377124413,4955136.312695412
1057,5573663.933022782,4954589.092043751
1058,5573558.377770178,4954405.759236595
1059,5564219.601304027,4951340.963116332
1060,5574194.487055622,4954521.036683512
1061,5574318.09781196,4954655.758519073
1062,5574386.153172191,4954802.98031876
1063,5574351.431049626,4955309.923308241
1064,5574344.486625113,4955425.200755164
1065,5574412.541985344,4955636.311260373
1066,5574694.485635019,4948987.024778582
1067,5574733.374412399,4949062.0245632855
1068,5574884.762866843,4949124.524383927
1069,5574771.568747235,4949091.885588704
1070,5575030.595781954,4949155.774294053
1071,5575221.567456139,4949234.246291081
1072,5575245.872941946,4949263.412874048
1073,5575323.650496521,4949468.273397264
1074,5575346.178181484,4949534.569104577
1075,5575385.461778751,4949614.363911704
1076,5575511.732741776,4952949.45735928
1077,5575514.622170705,4949780.078058023
1078,5575935.923186709,4949510.01685606
1079,5575763.075359055,4949509.771333168
1080,5577963.74191705,4948901.39769345
1081,5564261.611764508,4951391.012500095
1082,5575643.26038712,4949500.441478847
1083,5575752.76341489,4949482.2728149425
1084,5576303.7158676265,4949584.410167919
1085,5576680.838402028,4949770.025165319
1086,5576908.192221595,4949829.441606286
1087,5576970.173550441,4949845.355647671
1088,5577279.422216394,4949929.123734518
1089,5577596.560641783,4950056.466152957
1090,5577859.754331089,4950114.799318798
1091,5579277.805817304,4950884.93599759
1092,5579388.916609664,4950946.741375721
1093,5579458.360854823,4951013.407851073
1094,5579797.2487712605,4951382.156792842
1095,5579634.964921942,4951268.203358363
1096,5579911.914283144,4951413.061623531
1097,5580302.786076616,4951435.649691999
1098,5580581.699617721,4951636.978128315
1099,5580943.10871327,4951772.506539073
1100,5581577.538810213,4951949.282727075
1101,5581970.374783627,4952088.739497569
1102,5582383.352461464,4952236.321008079
1103,5571173.432130765,4951535.9806733
1104,5571270.678789268,4951694.9432322215
1105,5571653.374280924,4952044.154714614
1106,5571910.824427889,4952196.679002998
1107,5571495.275690325,4952567.385764554
1108,5571777.594602173,4952377.291030575
1109,5572266.9473827155,4951577.3874470005
1110,5572457.042116729,4951392.9390912345
1111,5584101.403087649,4953155.762813552
1112,5572633.961968156,4952435.636939001
1113,5572938.866392952,4951552.919807949
1114,5584431.95769462,4953404.373211231
1115,5573311.527356631,4951810.77108075
1116,5573896.868567239,4951584.9159512445
1117,5574118.727992355,4951588.474103023
1118,5573796.658876884,4951946.476549561
1119,5584487.860312031,4953726.24728753
1120,5574054.846514907,4951897.234577359
1121,5573959.91979103,4952329.296815395
1122,5574225.299568171,4952306.711302449
1123,5600110.190422892,4957820.449223303
1124,5601252.890644155,4958579.1766295815
1125,5587747.22595932,4955437.006266837
1126,5574310.372424859,4952657.157986075
1127,5572942.630645379,4953004.039014687
1128,5577365.077283839,4947540.5750604
1129,5602577.05950333,4960832.85596697
1130,5572721.1015484,4945549.25260139
1131,5578092.7672549,4947685.209091914
1132,5581943.129592223,4941725.440704686
1133,5587865.281176399,4948575.220402134
1134,5587386.846293331,4948985.089783078
1135,5582952.795273667,4949719.661562359
1136,5580075.025754151,4948444.665221127
1137,5579133.361789789,4948377.998745739
1138,5577834.794076349,4948439.293303874
1139,5577266.655049988,4948434.873899103
1140,5576854.201663621,4948323.832234442
1141,5577014.748982003,4948356.797749446
1142,5577207.640275106,4948927.319260633
1143,5578606.465426276,4949146.122568801
1144,5578460.38536435,4948296.890263248
1145,5578631.269012759,4948338.138040451
1146,5580729.190544229,4948569.66486202
1147,5581917.341929955,4948614.105311713
1148,5582116.215142318,4948644.550099131
1149,5582190.36293144,4948726.063564119
1150,5582226.408470025,4948862.025134129
1151,5582429.185666837,4949301.607205467
1152,5583608.500796302,4949837.789368142
1153,5584350.960785967,4949786.720691604
1154,5584822.363954009,4950112.774549501
1155,5585156.274531453,4950146.16560719
1156,5578823.50790536,4948358.234636278
1157,5568966.29507522,4947326.49952371
1158,5563487.091625902,4959034.966500511
1159,5586439.86607456,4949716.010216283
1160,5586731.546784828,4949692.931102825
1161,5563576.391825503,4959138.554732048
1162,5563601.395881391,4959199.27886778
1163,5563576.391825503,4959267.147019474
1164,5596020.940345119,4955766.579194855
1165,5563885.472525371,4959619.099910052
1166,5563622.7902542995,4959428.402684419
1168,5596028.084361113,4955486.176568086
1169,5579384.777516024,4950866.774095359
1170,5579667.388037537,4950540.145317433
1171,5579803.498758221,4950377.993004875
1172,5579932.66505423,4950143.271456211
1173,5579920.859532682,4949018.27468442
1174,5579923.63730249,4949243.274038763
1175,5579980.58158358,4949752.99479826
1176,5575733.121621427,4947904.0542883715
1177,5575786.843618182,4947986.3332010135
1178,5575861.148960515,4948118.971709285
1179,5576058.717838015,4948237.721368522
1180,5576292.42183873,4948252.696214602
1181,5576413.489869161,4948338.510938586
1182,5576746.56308645,4948341.193293788
1183,5576535.452581142,4948332.859984367
1184,5576628.507869667,4948351.609930562
1185,5576371.04760273,4948150.41143563
1186,5575495.957045215,4946310.184478334
1187,5578230.576322912,4943342.246546953
1188,5577778.504570145,4943788.428580199
1189,5584454.218702192,4943890.7560675675
1190,5577282.614015039,4944349.870818377
1191,5577232.281905952,4944402.1671073325
1192,5575956.54708278,4945449.320498585
1193,5582899.76941506,4943245.286974175
1194,5580888.966954662,4945466.12406569
1195,5576264.432277012,4945302.498053465
1196,5575651.870216159,4949648.539668539
1197,5576211.147957632,4977325.137899416
1198,5575116.706653776,4976383.473934909
1199,5574221.685215519,4974881.082670006
1200,5574040.623178034,4948033.0569974845
1201,5620086.42114992,4961061.84524558
1202,5569045.890718331,4947298.314360243
1203,5568686.169528643,4947468.279150127
1204,5567275.828227712,4949169.955800573
1205,5566897.649564086,4949276.016470459
1206,5566617.362839438,4949408.125038227
1207,5566550.411769921,4949452.301233277
1208,5566531.661823735,4949472.092843139
1209,5566477.84253376,4949415.148562132
1210,5566358.091097312,4949426.293701848
1211,5567179.4303086605,4949222.973263459
1212,5566966.855183936,4949253.415905649
1213,5565883.399795763,4949476.6067188
1214,5565121.639872083,4949480.308647885
1215,5566118.461154038,4949262.284682743
1216,5566355.144827927,4948843.91437127
1217,5567018.11876133,4947368.279436521
1218,5567052.428680323,4947310.871985959
1219,5566960.603272523,4947296.140636126
1220,5566304.926364781,4947148.835621043
1221,5566675.758633788,4947244.668679324
1222,5566115.514885372,4946962.230058785
1223,5565862.91374483,4946869.322534084
1226,5565154.2352233,4946669.670329278
1227,5565721.594706354,4946842.58649936
1228,5566002.083498947,4946903.30466203
1229,5566215.3432895085,4947054.391446783
1230,5566426.453794793,4947215.502095425
1231,5566552.147878485,4947249.182554315
1232,5566740.615128724,4947236.233149146
1233,5567369.5066441,4946793.281084663
1234,5567368.812201649,4946714.809087659
1235,5567223.312331305,4947040.306207049
1236,5567413.950961652,4945905.7836312195
1237,5567441.728660039,4945791.200626434
1238,5567643.099923411,4945572.786251706
1239,5567745.529297582,4945463.844814087
1240,5567814.644256647,4945387.035119529
1241,5567897.2192932805,4945299.76769894
1242,5568332.698325716,4944823.842291146
1243,5568366.465014719,4944759.402336353
1244,5568381.1963637145,4944689.673951108
1245,5568358.392696529,4944332.177035461
1246,5568353.206800824,4944265.411099848
1247,5568351.2426212,4944174.567780811
1248,5568357.135160799,4944131.846868725
1249,5568384.142634037,4944062.609528368
1250,5568430.791905857,4943997.791592789
1251,5568496.591931371,4943949.178141102
1252,5568900.721939186,4943734.100445418
1253,5569332.841509833,4943000.479265326
1254,5569388.820636037,4942905.216541801
1255,5565190.0034487825,4954435.888887838
1256,5561175.602526003,4936215.896468852
1257,5562414.017931662,4937216.64611055
1258,5574098.758739103,4944648.647732079
1259,5574341.5001688,4936288.571123734
1260,5561344.521994637,4936591.054823071
1261,5561756.999766524,4936915.144500983
1262,5574361.773669801,4954291.790370077
1263,5564172.863548945,4951348.650381938
1264,5562783.283746562,4937852.058297152
1265,5563475.073379557,4939042.909000933
1266,5564021.699152237,4939949.80239409
1267,5564405.626264486,4940095.683757213
1268,5565869.510952184,4941501.235278721
1269,5565891.733110629,4942012.344922958
1270,5564188.897498039,4951365.630348915
1271,5565277.792176639,4940387.814504229
1272,5564835.851706759,4940381.921964631
1273,5566183.398940223,4942531.787876613
1274,5566350.06512859,4943745.67328165
1275,5566947.345063074,4944001.905457708
1276,5566882.527127491,4943966.550220115
1277,5566612.452395897,4943918.427813394
1278,5566497.286928404,4943954.70045941
1279,5566504.231352918,4943884.5617718175
1280,5566620.897684754,4943880.395117107
1281,5567263.256952312,4944265.810677642
1282,5567661.324444474,4944325.995135568
1283,5567812.566294169,4944279.836908714
1284,5567875.420049928,4944292.604077802
1285,5568296.587320096,4944442.199060225
1286,5568431.309155669,4944450.532369644
1287,5568614.641962843,4944414.42136217
1288,5568739.6591910785,4944421.257858995
1289,5568808.405486394,4944406.526509999
1290,5569058.838419329,4944637.317644272
1291,5569840.680111147,4944771.017560671
1292,5569660.819516641,4944345.671558796
1293,5569670.194489738,4944303.657790483
1294,5569808.041316347,4944173.797052067
1295,5569904.568817094,4944071.714011708
1296,5569935.844730274,4943833.968078361
1297,5574120.5299353935,4936685.335455159
1298,5575150.592943251,4940248.616411738
1299,5574438.528982304,4936852.792395639
1300,5567169.1025942685,4955681.695472873
1301,5567198.289734787,4955740.0697539095
1302,5574453.786544436,4937035.023750323
1303,5567291.157909223,4955884.678768224
1304,5573469.48914182,4937734.579420886
1305,5573038.93482193,4938173.467050192
1306,5572732.83686008,4938410.867467459
1307,5572545.880681457,4938542.910434311
1308,5568961.168747679,4940874.848185687
1309,5568933.391049622,4940822.070559378
1310,5568352.837160231,4940142.905841852
1311,5568338.948311217,4939945.684185624
1312,5546752.899150543,4949602.600915382
1313,5548327.90202275,4950666.367742151
1314,5549313.920315622,4949941.5853714775
1315,5556007.8452998,4955325.402384841
1316,5560905.636311073,4954051.199259255
1317,5562764.624039718,4954429.736365806
1318,5558661.198308031,4954962.307755525
1319,5551060.076216758,4951801.663704749
1320,5551995.939659031,4952395.648454987
1321,5554075.092311462,4954382.596048988
1322,5555022.319862472,4955134.529483454
1323,5573864.85102206,4948175.68018185
1324,5551900.106600783,4949312.323970485
1325,5550722.332203125,4949712.322822519
1326,5555581.618268929,4948550.9460260235
1327,5554690.862699584,4948865.214804623
1328,5557924.884849414,4947792.772597599
1329,5560238.688731881,4946930.497636294
1330,5562133.410565445,4945598.445740014
1331,5563389.233237394,4944422.239947043
1332,5564330.626481899,4944540.115443934
1333,5562172.299342799,4975245.582877359
1334,5562878.546472236,4972174.137277419
1335,5564422.391847128,4968709.323993326
1336,5564382.01522337,4967970.60375592
1337,5564444.515044002,4967479.285721519
1338,5563966.738637502,4960590.06938181
1339,5564024.7245833045,4962054.995732555
1340,5566509.786894789,4958092.854326341
1341,5567069.507510662,4957961.604703015
1342,5564748.680837968,4960190.070529698
1343,5565088.739867154,4959920.60118149
1344,5565487.567606452,4959243.545468281
1345,5564894.51375291,4966740.0517318
1346,5562558.842300288,4960750.142661723
1347,5565324.377928028,4960100.6809743475
1348,5573786.891600352,4943004.188932973
1349,5574409.455403412,4949511.024406612
1350,5564060.982752162,4969711.055724987
1351,5563346.021280833,4970810.99645011
1352,5573126.998831716,4943513.421252146
1353,5566005.780354103,4959988.88838882
1354,5566463.597609121,4959664.157545142
1355,5566644.595128548,4959397.984722457
1356,5575529.612938202,4949889.120355798
1357,5564791.736270193,4965181.722870679
1358,5573387.6414094195,4943854.667170083
1359,5567480.377791782,4959280.868680474
1360,5573908.290658033,4943888.526736574
1361,5564500.76488318,4964563.669088804
1362,5566410.363044584,4957928.710741233
1363,5566338.4963824805,4957729.081124206
1364,5565267.320492842,4960007.430156047
1365,5575516.438055651,4949924.880751296
1366,5565451.768848574,4960551.364592844
1367,5575553.139514263,4950265.545571526
1368,5575611.48542396,4953075.559806568
1369,5575617.131802197,4953231.776271122
1370,5575581.371405675,4950420.350441365
1371,5575609.603297009,4950685.2596868705
1372,5564353.543083775,4963680.3382903915
1373,5564248.682273603,4963569.921940609
1374,5575543.728884285,4950850.886781792
1375,5564211.876823675,4963417.839043734
1376,5564221.063411864,4962897.806813483
1377,5575475.972345446,4951370.353579572
1378,5564189.65466538,4962358.119862706
1379,5563911.183242589,4961742.843850559
1380,5563897.29439356,4961456.733560551
1381,5565105.478527787,4960876.634941641
1382,5563951.970770535,4961165.891216148
1383,5564974.82210075,4960784.219420079
1384,5563924.472252549,4960960.143375068
1385,5563536.546728977,4959723.201104209
1386,5563526.725829645,4959579.815973964
1387,5563546.367628309,4959405.00396586
1388,5563538.510908844,4959308.759152406
1389,5563338.962662914,4958681.741524205
1390,5563184.796438684,4958726.880283551
1391,5563219.51856126,4958665.7693478195
1392,5563289.657248859,4958649.102728984
1393,5563417.434659932,4958710.908107167
1394,5563339.657105365,4958749.102442
1395,5563354.240396848,4958794.241201345
1396,5563307.0183101455,4958913.685303002
1397,5563255.629568833,4958947.01854061
1398,5563180.629784071,4958962.296274542
1399,5565176.63691768,4959789.98321949
1400,5565323.950407659,4959385.3621670185
1401,5565954.232935381,4958991.462857471
1402,5566188.954483983,4958715.07476178
1403,5566093.908915297,4958864.854502417
1404,5566410.141873782,4958216.675146514
1405,5566582.703353979,4958033.1322744135
1406,5566654.230926482,4958004.660133901
1407,5568094.426109299,4957194.319526004
1408,5567425.622864737,4957827.7675329475
1409,5568481.369543055,4956577.567047911
1410,5567579.810984265,4957711.88092082
1411,5567732.034923872,4957561.621161065
1412,5568332.09187329,4956841.74923989
1413,5575873.64891296,4976478.912670892
1414,5575993.093014618,4976537.245836817
1415,5576095.87049751,4976954.605750162
1416,5568467.878961037,4960744.81920674
1417,5567738.552033296,4959096.481134505
1418,5576042.479939282,4976587.158391684
1419,5575762.584308413,4976431.988182229
1420,5575710.042496986,4976418.729968131
1421,5567123.706206577,4958343.940346302
1422,5566614.922762521,4958183.6499873195
1423,5567574.807062679,4958913.914905873
1424,5569428.762850857,4960428.07354777
1425,5569974.517813089,4960788.512480291
1426,5645728.98340672,4964616.94632456
1427,5570945.694869754,4960775.337597723
1428,5570765.951829269,4960822.390749674
1429,5574178.52887429,4947918.07241525
1430,5571236.741748882,4960688.922913947
1431,5570103.4434497515,4964581.93759189
1432,5569960.401867765,4964496.300855304
1433,5674115.08920103,4979131.11565643
1434,5572937.1115710735,4973869.2245014515
1435,5568361.065232659,4963471.9537368
1436,5569871.275168796,4964224.363430924
1437,5567680.206124134,4961266.572503764
1438,5625831.25751278,4960684.93601391
1439,5570027.832357179,4969795.598517419
1440,5569744.499837004,4969506.710457578
1441,5567522.013820409,4945706.307443011
1442,5651698.18498114,4971287.94154582
1443,5570345.376237522,4968464.783598891
1444,5570530.608692212,4966653.94086672
1445,5570238.942862634,4965708.110247729
1446,5574207.673405338,4949204.478135855
1447,5570222.276243827,4964609.502289415
1448,5570627.236048508,4963616.205598506
1449,5571387.550677537,4961026.179239548
1450,5571251.84524606,4960673.864158547
1451,5569063.946234838,4956898.413307659
1452,5571666.549167403,4960762.162710674
1453,5578905.206068448,4953380.464227848
1454,5578769.692990745,4953395.52123648
1455,5574135.898583407,4956706.181009981
1456,5578653.001173834,4953602.555105193
1457,5578269.047453679,4953700.425661312
1458,5573401.254718904,4945768.967928229
1459,5573551.861308082,4945823.045935383
1460,5573578.980188991,4945846.02165393
1461,5572334.859127141,4946221.20062679
1462,5578043.192324192,4953640.197626768
1463,5570733.301761618,4959742.8429016955
1464,5573983.01419308,4955306.19073986
1465,5570838.385384515,4960172.016202497
1466,5570909.095859708,4960296.74162402
1467,5573243.227991437,4946190.791023238
1468,5597045.8603664,4956649.9795447
1469,5571088.818317533,4960554.0491865035
1470,5571167.412420986,4960644.930333384
1471,5573153.972603034,4946259.269888021
1472,5653745.07927616,4975802.8309531
1473,5571310.034075385,4960808.410479028
1474,5571303.896013301,4960934.609035449
1475,5573048.669468482,4946324.368622911
1476,5573888.494018539,4944156.159899098
1477,5570992.573504721,4961398.646528789
1478,5573974.81891678,4955197.15935089
1479,5574011.07423609,4955095.36093711
1480,5570747.051021451,4961771.840703404
1481,5654251.24176731,4978409.19738905
1482,5570623.307689947,4962122.446809538
1483,5631600.71952045,4965118.34376504
1484,5570733.30176247,4962499.569343908
1485,5574118.95476069,4954984.96932147
1486,5574181.99995111,4954900.96118435
1487,5569927.832645612,4961595.622049241
1488,5607800.18079924,4962182.33680556
1489,5567751.003551747,4945422.541219255
1490,5567463.076557033,4958831.036610874
1491,5564126.218412931,4951422.869771201
1492,5571760.076788347,4972864.300976888
1493,5567902.297001213,4963403.726666332
1494,5567956.878657718,4962634.878163048
1495,5565267.320491399,4961676.875988793
1496,5567286.071629932,4958567.525516437
1497,5567357.938292054,4958703.273656003
1498,5658940.30453319,4975944.10967284
1499,5564359.501444225,4961659.122852031
1500,5571332.376623556,4971793.086381934
1501,5567262.116075738,4960786.075993525
1502,5568805.918447755,4960098.019246646
1503,5567764.901798338,4959137.887908276
1504,5568244.293791901,4959634.878535186
1505,5570651.441681852,4970985.872878578
1506,5568169.765401552,4959475.17484158
1507,5568096.567875359,4959417.28225262
1508,5567943.518502319,4959370.702008653
1509,5567790.46912928,4959185.046464835
1510,5567986.106153948,4959384.676081843
1511,5568111.207380809,4961154.7253525555
1512,5568245.624656238,4960959.088327899
1513,5570529.027058181,4967743.92958692
1514,5567947.511094838,4961310.436453836
1515,5567891.614802073,4961331.730279651
1516,5568320.128992035,4960869.443900568
1517,5569579.271338853,4960573.950106155
1518,5569220.482619673,4960265.7081246255
1519,5562150.519705899,4960393.26600241
1520,5571074.376329563,4960717.536491176
1521,5568956.287607074,4960260.576113859
1522,5575404.451554445,4951731.7217867235
1523,5575329.814333549,4952142.113575564
1524,5570340.465791538,4964239.832704684
1525,5570476.976292269,4964013.952020022
1526,5570513.942077102,4963809.50458377
1527,5570660.599697225,4963409.141814584
1528,5570785.352531501,4963179.175576631
1529,5570765.710732833,4963020.077007434
1530,5570757.854013367,4962877.6739671035
1532,5570746.580298744,4963099.7843981
1533,5570706.565024343,4963091.107253275
1534,5570676.897836209,4963109.913567264
1535,5570669.1908290675,4963152.533728764
1536,5570676.4416111335,4963203.950765838
1537,5570631.0230069775,4963229.88154494
1538,5570632.271905385,4963276.598165378
1539,5570677.1360535845,4963304.644921319
1540,5570880.615255374,4963468.892106819
1541,5570613.2473481605,4963272.0061260415
1542,5570561.16416447,4963117.839901712
1543,5570677.830496339,4963090.7566460995
1544,5565111.179804413,4953123.42413833
1545,5566780.619458101,4955026.196455663
1546,5565923.516317321,4954277.021375543
1547,5566283.745884308,4954701.8918305375
1548,5565379.929539553,4953465.324045382
1549,5565631.344562527,4953820.840601227
1550,5565757.052073996,4954111.539221498
1551,5564534.792570204,4953505.3674862245
1552,5567162.422768795,4954602.584188049
1553,5567645.6110161,4954586.870749049
1554,5567468.834828117,4955643.599517323
1555,5566862.563668264,4955194.251528348
1556,5566887.437587667,4954794.091724904
1557,5566698.876320462,4954964.97537331
1558,5566432.729948521,4954886.4081786405
1559,5566343.467935793,4954829.669241172
1560,5566322.634662243,4954809.18318885
1561,5566238.9543468235,4954625.155939172
1562,5566211.523870091,4954597.031019805
1563,5566121.593572928,4954524.982615219
1564,5566139.562271579,4954543.038118806
1565,5566059.093752816,4954424.462069959
1566,5565984.093968147,4954328.97623278
1567,5566510.315055037,4949558.570288647
1568,5566506.386695304,4949619.459864519
1569,5566519.644909404,4949683.295710189
1570,5566620.800172544,4949882.168921705
1571,5564033.827917938,4951273.34021852
1572,5564207.472443992,4951364.330059005
1573,5564099.2861254,4951277.3970867675
1574,5564019.996778188,4951253.024889129
1575,5564656.738279835,4951524.107330529
1576,5564872.29160422,4951491.484374441
1577,5564030.683702149,4951219.400687147
1578,5564155.71177303,4951320.1993735
1579,5564257.10150419,4951253.6495195
1580,5565736.178014119,4951587.317432739
1581,5564231.971477883,4951332.375991525
1582,5566480.620322355,4951576.206353467
1583,5566436.176005449,4951731.76146264
1584,5565994.68421716,4952395.995667373
1585,5564366.728926331,4950983.549682446
1586,5565607.70616097,4952701.203124881
1587,5565442.776078773,4952825.161102443
1588,5565385.484576657,4952851.202694269
1589,5565225.068370321,4952919.258054531
1590,5565160.485222315,4952974.119008212
1591,5565125.763099732,4953033.146616604
1592,5565068.471597543,4953128.632453653
1593,5564883.402684171,4953206.4100082405
1594,5564724.630034947,4953328.322496985
1595,5598417.757701744,4950447.859307071
1596,5581773.858376512,4953888.207289513
1597,5564406.678419299,4953651.430084852
1598,5564321.236595139,4953773.2092365585
1599,5565845.899922638,4954224.809863289
1600,5598732.09440434,4951162.260903881
1601,5565519.511970349,4953620.6449303245
1602,5565429.234451629,4953530.367411607
1603,5565287.5681914855,4953398.423345788
1604,5565163.957435088,4953333.145755329
1605,5565106.908542006,4953235.514997912
1606,5598332.0295101255,4952219.575267159
1607,5547557.943521035,4949896.409224127
1608,5547813.286903735,4950049.615253747
1609,5572903.9704273585,4946453.630333413
1610,5572637.726219809,4959550.073517872
1611,5547169.035907384,4950155.680966561
1612,5574927.893372724,4955746.093593995
1613,5572924.601202548,4946455.025231202
1614,5564203.581141213,4951382.59690126
1615,5573971.31982582,4943887.6605954
1616,5569188.890210123,4946222.799637223
1617,5575690.53471994,4952326.473626735
1618,5575863.690319206,4952194.724801207
1619,5576119.659465948,4951758.071550884
1620,5576341.750343268,4951400.467595879
1621,5548828.879719248,4950315.797462388
1622,5549027.031146659,4950087.2841227
1623,5576232.587030687,4951577.387447302
1624,5576586.150058179,4950803.264276451
1625,5576870.954978494,4952288.508627098
1626,5576671.32536147,4951961.116055177
1627,5576485.004385581,4951718.89878652
1628,5549535.079050218,4949839.653524319
1629,5549549.391792924,4950244.930133385
1630,5549875.034029978,4950383.445932704
1631,5577094.540149563,4949491.03226053
1632,5576844.337696224,4950124.5235785525
1633,5550403.970501556,4950894.804454893
1634,5581483.718791148,4941831.738610263
1635,5579816.155085209,4941788.449710414
1636,5550737.418871355,4951391.248353557
1637,5550891.023095731,4951584.301528834
1638,5580282.922352798,4941869.381131812
1639,5553200.647786228,4953203.901360611
1640,5553587.8451414,4953759.838419149
1641,5556355.477598272,4955117.2890688935
1642,5556472.992748862,4955096.196605966
1643,5556763.767416347,4955114.275859903
1644,5557382.949000924,4955126.296226733
1645,5558205.38395765,4955107.12028213
1646,5558358.791514342,4955075.160374488
1647,5559370.193192336,4954624.629399043
1648,5559880.932116059,4954374.533052913
1649,5560228.957754345,4954249.48487985
1650,5560489.452024004,4954095.056540021
1651,5558874.520313562,4954876.232349669
1652,5559270.757295684,4954693.933205802
1653,5559478.668715983,4954550.805778778
1654,5560397.833622145,4954139.800410673
1655,5560655.643543845,4954033.267385161
1656,5560745.911422371,4954022.929228289
1657,5560823.689879519,4954032.910482974
1658,5561643.20469086,4954212.242867295
1659,5562527.404150202,4953859.42878733
1660,5562329.826138588,4953773.3867500145
1661,5562103.567447868,4953238.014073381
1662,5562537.016774745,4954410.394294629
1663,5562113.127674235,4953107.357646347
1664,5563141.2242438095,4954404.665141929
1665,5562772.7832936905,4954315.132910867
1666,5563743.866041861,4954345.907566532
1667,5564035.936443511,4954220.765509109
1668,5564332.948399377,4954043.080063041
1669,5564174.75492742,4953923.305005703
1670,5564212.003319536,4954088.153381129
1671,5564152.155860058,4954010.688066356
1672,5564189.838985024,4953987.440613516
1673,5564130.419237504,4954078.656764697
1674,5564227.486084915,4953899.199333647
1675,5564131.816699494,4953908.992262864
1676,5564262.891290543,4953896.186124659
1677,5564322.40216809,4953995.622021316
1678,5564306.530328491,4954124.885785978
1679,5564223.434568613,4954065.227291708
1680,5564279.897072119,4954082.272575786
1681,5564316.118300784,4954018.352760494
1682,5564280.602194698,4953975.552716256
1683,5564237.190727236,4953963.6146212015
1684,5564315.052970613,4954056.171984477
1685,5564114.238217572,4953990.121508674
1686,5564061.504369958,4953957.0962707745
1687,5564021.021820272,4953969.880233832
1688,5564004.509201321,4954023.679411703
1689,5564033.273118203,4954073.749933681
1690,5564070.248495037,4954097.833008141
1691,5564055.733172622,4954110.12396283
1692,5563998.64988496,4954048.182007533
1693,5564001.845875727,4953980.000871222
1694,5580712.04709885,4941703.754036827
