indiv_id,trip_id,origin_taz,destination_taz,origin_departure_time,destination_arrival_time,travel_distance,origin_node,destination_node
58788,95107,2340,2358,1531,1624,31,621,465
30012,49195,2340,2342,1317,1327,4,1876,1386
88363,141629,2340,2339,929,936,3,1876,1844
91830,146816,2340,691,1949,2025,21,1809,691
88318,141554,2340,73,1721,1732,6,1846,1411
93107,148645,2340,78,808,826,8,2340,93
79974,128558,2340,84,1350,1358,4,1876,1402
47481,77184,2340,2281,816,829,8,2154,1555
34289,56221,2340,2277,1903,1924,12,1381,203
10197,16912,2340,2326,809,835,14,1364,433
97803,155777,2340,2283,1057,1110,7,75,1300
84620,135824,2340,2267,1053,1116,13,1364,1580
51480,83584,2340,1787,927,1004,20,72,540
35109,57522,2340,83,949,959,5,1845,1834
72166,116266,2340,2262,1258,1330,19,1808,491
88849,142367,2340,2266,1217,1253,20,72,771
46282,75269,2340,2359,2128,2150,8,1876,601
39201,63937,2340,2269,1622,1639,11,72,1544
47395,77066,2340,2271,1824,1848,13,2154,1660
48288,78465,2340,2292,1059,1126,15,2340,2292
92418,147697,2340,2348,1327,1338,5,2154,18
47068,76502,2340,2338,932,940,3,2340,2338
84257,135267,2340,2312,1247,1323,21,72,1186
47523,77231,2340,2348,1026,1037,5,2156,2157
47307,76939,2340,2339,623,630,3,1846,1399
47507,77215,2340,2277,805,826,12,1347,1589
18145,29956,2340,86,1654,1704,5,1846,1405
56588,91668,2340,2293,954,1021,16,1846,386
40208,65666,2340,67,749,759,4,621,1396
76033,122353,2340,2338,1445,1453,3,1347,2338
40047,65453,2340,2283,746,759,7,1366,1301
12818,21013,2340,2342,1719,1729,4,2340,1385
28223,46267,2340,2339,1323,1330,3,2156,1343
47773,77579,2340,84,434,442,4,1876,1340
88508,141827,2340,84,1126,1134,4,628,1344
59761,96548,2340,2266,1440,1516,20,1845,719
11471,18969,2340,815,1505,1538,23,1364,877
74650,120287,2340,2309,1901,1935,22,1845,2309
71290,114807,2340,2339,1013,1020,3,1383,1399
79090,127227,2340,2267,818,841,13,75,249
45760,74420,2340,73,946,957,6,1364,1822
84031,134888,2340,86,948,958,5,1366,1406
31936,52445,2340,86,1731,1741,5,75,1405
46797,76038,2341,2412,902,935,24,1339,2049
46804,76045,2341,2349,905,932,12,1384,1521
23625,38963,2341,143,2011,2027,9,1338,1828
83093,133458,2341,86,1351,1404,6,1338,86
84567,135760,2341,83,818,827,4,2241,1832
47792,77605,2341,83,838,847,4,2341,1837
16668,27393,2341,2327,923,945,13,1384,558
35292,57790,2341,83,1758,1807,4,31,83
76471,123057,2341,2306,1627,1700,20,1519,2424
46762,75973,2341,83,1746,1755,4,2241,1840
84565,135758,2341,2339,913,921,3,1338,1844
35098,57498,2341,2283,710,723,8,1880,1303
78353,126081,2341,83,2200,2209,4,1346,1837
42127,68699,2341,2287,1329,1400,18,1379,2287
35460,58057,2341,84,1410,1420,4,2243,1403
7330,11875,2341,2281,1316,1330,9,1339,2281
49233,80013,2341,83,1635,1644,4,1338,41
42693,69604,2341,2339,906,914,3,2341,1399
5847,9495,2341,2287,806,837,18,2246,768
28011,45876,2341,73,650,704,8,1810,1411
13553,22209,2341,810,1550,1624,22,1339,769
87142,139853,2341,83,920,929,4,2243,1813
70232,113072,2341,2353,1437,1511,18,2341,1525
97675,155575,2341,2387,1749,1827,15,2246,1645
14227,23318,2341,2326,826,853,15,1519,224
46745,75950,2341,2283,923,936,8,1811,977
94081,150189,2341,2356,1256,1334,26,1880,1311
14400,23572,2341,2267,1024,1047,14,1811,229
46844,76112,2341,2338,617,629,5,1338,1359
27293,44766,2341,2310,1216,1253,24,2245,2310
21878,36010,2341,2349,816,843,12,31,25
91985,147044,2341,2328,857,920,14,2245,1105
54141,87773,2341,923,1058,1135,21,31,599
26414,43442,2341,2359,1712,1730,6,2248,593
15795,25942,2341,2387,1645,1723,15,2248,2386
75427,121465,2341,2359,843,901,6,1880,2247
11839,19553,2341,83,709,718,4,2341,1836
93056,148576,2341,2272,1846,1915,18,2246,372
50773,82419,2341,2359,451,509,6,1380,1869
93561,149300,2341,67,743,751,3,2246,61
5127,8227,2341,2349,1516,1543,12,1379,1511
73366,118275,2341,86,734,747,6,1379,1341
4164,6612,2341,2269,708,726,12,1379,1551
34572,56693,2341,83,1336,1345,4,1811,1833
67012,107984,2341,83,800,809,4,1338,1163
35117,57539,2341,2336,738,753,7,1519,28
90396,144721,2341,83,1954,2003,4,1811,1815
35568,58235,2341,2339,1208,1216,3,1338,1343
79063,127154,2341,83,829,838,4,2245,1837
5543,8977,2341,83,908,917,4,2248,42
59936,96800,2341,2336,929,944,7,2243,2336
99180,157696,2341,2354,1013,1047,24,1380,10
63601,102669,2341,2280,1856,1912,10,2248,2280
69437,111785,2341,2339,922,930,3,2248,1844
35023,57370,2341,143,613,629,9,1380,1829
45031,73258,2341,2326,1752,1819,15,1338,1110
74388,119848,2341,2348,1417,1429,5,2243,14
90150,144320,2341,86,734,747,6,1379,70
25684,42106,2342,2359,1117,1137,7,1386,1877
1467,2363,2342,143,804,815,8,1843,145
35638,58359,2342,492,813,839,19,1806,406
97896,155918,2342,691,2029,2101,20,1807,630
96036,153126,2342,2279,1805,1816,8,1806,2279
86385,138744,2342,2294,1503,1529,16,1806,2294
48872,79443,2342,2360,2059,2129,14,60,1335
71247,114750,2342,2283,803,811,7,53,1554
62144,100320,2342,86,1048,1057,6,37,86
95826,152811,2342,2359,1657,1717,7,37,2244
35675,58417,2342,2283,1723,1731,7,66,1824
35672,58414,2342,86,1015,1024,6,63,1410
35705,58458,2342,2307,652,723,21,1807,1140
89467,143241,2342,2281,929,938,8,2342,1558
70707,113849,2342,1998,824,849,18,35,2035
5530,8958,2342,2348,1936,1950,6,37,1372
52924,85812,2342,166,905,928,16,59,166
35884,58710,2342,2327,745,802,12,1397,555
95118,151706,2342,2335,843,903,11,1806,1465
51778,84087,2342,2267,1451,1509,13,1807,181
35742,58507,2342,2286,1421,1446,17,59,2286
65078,105010,2342,2340,853,903,4,1385,1364
14484,23719,2342,2279,1805,1816,8,59,1680
20642,34061,2342,2340,639,649,4,1807,1366
52585,85329,2342,83,729,737,3,1398,1163
78490,126297,2342,2355,1514,1559,19,1807,2058
35664,58403,2342,2277,812,829,12,1397,1581
40736,66478,2342,2281,808,817,8,1807,2281
38223,62426,2342,2307,1035,1106,21,37,1138
29202,47845,2342,143,1139,1150,8,35,1553
95120,151710,2342,2283,1235,1243,7,1398,1300
94281,150487,2342,2288,1038,1106,18,1843,2211
35797,58584,2342,2280,1153,1205,9,1398,1587
75430,121468,2342,2280,737,749,9,1807,1549
13870,22727,2342,2349,1043,1105,14,1843,24
51454,83546,2342,2280,1314,1326,9,1806,1549
50655,82268,2342,2329,1406,1429,16,35,1120
767,1238,2342,2279,1226,1237,8,1386,1676
62148,100324,2342,1995,504,538,25,1398,911
35648,58369,2342,2281,926,935,8,60,1555
98108,156202,2343,2362,1012,1102,28,212,124
84331,135393,2343,2319,1440,1504,9,1132,2409
21516,35432,2343,492,1413,1456,20,1635,680
98017,156079,2343,2286,753,818,14,1132,716
53156,86207,2343,2330,917,950,21,2343,571
53019,85970,2343,2322,1553,1617,13,1132,1137
93632,149431,2343,2332,644,652,4,1694,1704
95510,152367,2343,2277,2141,2230,27,1635,1589
73406,118334,2343,2332,628,636,4,1635,715
11700,19323,2343,2307,719,742,13,1635,1142
5671,9163,2343,2344,756,811,7,212,2065
90407,144737,2343,691,1108,1146,18,2343,1891
98056,156124,2343,2345,1458,1525,14,212,2375
96994,154567,2343,2312,2013,2033,10,1635,620
71665,115410,2343,2315,1124,1143,17,2343,1377
31776,52189,2343,1790,715,752,17,2070,533
52720,85502,2343,554,1316,1356,18,1694,761
17969,29659,2343,2344,627,642,7,2343,2067
53416,86618,2343,671,732,811,18,2070,751
53022,85973,2343,2344,622,637,7,212,1735
4839,7779,2343,2277,2141,2230,27,212,1059
78695,126605,2343,1790,1458,1535,17,1132,544
61773,99751,2343,2285,1230,1254,13,212,1
59306,95882,2343,2300,1727,1750,13,1132,2213
53588,86871,2343,2312,811,831,10,1132,451
52867,85734,2343,2253,1547,1625,17,212,369
69194,111396,2343,2329,756,824,18,212,1113
41873,68246,2343,2325,718,745,16,1694,1620
53558,86818,2343,2327,1734,1805,18,1132,191
66801,107666,2343,2311,1030,1049,10,1635,2207
7877,12740,2343,2290,1843,1906,13,1694,1323
52096,84540,2343,2313,1444,1505,11,1694,2313
53108,86100,2343,2312,805,825,10,1635,2364
51291,83266,2343,2281,631,710,24,212,1818
52070,84489,2343,2313,1014,1035,11,1635,2313
80107,128781,2343,1790,1156,1233,17,1635,544
63496,102509,2343,2325,1609,1636,16,2070,1620
18637,30660,2343,2259,914,952,18,2343,400
13264,21718,2343,2326,1340,1410,18,1132,224
6099,9891,2343,2287,1702,1725,13,1132,2287
52092,84536,2343,2290,1705,1728,13,2343,1323
35965,58817,2343,2250,1730,1806,16,1635,334
82146,131945,2343,2307,904,927,13,2070,1140
52860,85727,2343,2346,658,727,13,212,1978
19579,32209,2343,2312,1502,1522,10,212,2312
53420,86622,2343,2308,737,757,11,212,459
52945,85841,2343,671,1007,1046,18,1132,751
52717,85499,2343,2338,644,732,28,2070,1497
43315,70611,2343,2287,1316,1339,13,1694,768
94987,151494,2343,1774,635,714,18,2070,1883
7459,12060,2343,2287,723,746,13,212,768
52857,85724,2343,514,1427,1506,19,1635,779
52497,85218,2343,923,807,844,17,1132,565
35962,58814,2343,2327,808,839,18,2070,449
54109,87706,2343,2287,959,1022,13,212,1200
52567,85310,2343,166,1255,1325,19,1635,161
85144,136732,2343,2286,802,827,14,2070,725
54665,88598,2343,2286,1752,1817,14,1635,716
53546,86801,2343,2318,654,712,10,2343,2317
53449,86664,2343,2300,2038,2101,13,2070,2218
52083,84527,2343,241,1025,1049,14,2343,1446
53765,87181,2344,244,832,906,16,2066,222
87861,140921,2344,2312,730,758,12,2066,620
76082,122443,2344,2319,801,823,10,1193,2318
35995,58853,2344,2306,1115,1146,13,1193,2223
63996,103309,2344,2277,1002,1058,28,2344,1581
79173,127360,2344,166,831,909,19,149,184
53819,87253,2344,2306,617,648,13,182,2224
53664,87025,2344,153,1804,1841,16,149,1102
5910,9619,2344,2320,720,748,9,2344,2319
53749,87155,2344,2291,1945,2019,15,2344,2291
64716,104423,2344,2320,1147,1215,9,2344,1980
90978,145598,2344,2328,817,856,19,182,1107
43561,70994,2344,2323,546,615,10,2065,1170
51259,83224,2344,1774,714,801,20,2065,1886
5992,9752,2344,2343,835,850,7,1721,212
53720,87106,2344,2306,729,800,13,1734,2223
56264,91134,2344,97,1157,1231,16,2344,724
5900,9609,2344,2306,944,1015,13,1734,2423
57319,92853,2344,2319,1002,1024,10,182,2318
79398,127719,2344,2334,642,706,10,2065,2406
51261,83226,2344,2315,739,806,15,2068,1619
93816,149797,2344,2300,1043,1114,14,2068,809
17970,29660,2344,2343,1505,1520,7,2065,1694
93822,149803,2344,2343,1846,1901,7,1735,1132
53821,87255,2344,2332,823,839,5,2067,185
53762,87178,2344,2289,701,732,15,1189,762
65458,105575,2344,153,840,917,16,1735,56
92070,147195,2345,1131,1045,1056,6,2375,1131
41246,67351,2345,2356,954,1054,21,2345,1272
7207,11694,2345,2320,734,746,3,2345,2077
6378,10285,2345,2326,1023,1043,10,2345,1110
88273,141507,2345,1788,1452,1523,12,2375,574
11452,18926,2345,2325,1000,1016,6,2345,1087
61579,99427,2345,2322,846,852,3,2375,2321
82043,131783,2345,2306,736,748,5,2345,2306
62379,100705,2345,2369,1205,1245,26,2375,967
17486,28871,2345,2325,1242,1258,6,2375,1620
95249,151962,2345,166,928,946,11,2375,1747
64684,104384,2345,166,1006,1024,11,2375,184
33342,54603,2345,2285,634,653,8,2375,506
92173,147354,2345,2319,836,844,4,2375,2318
51042,82839,2345,2330,1621,1640,13,2375,159
98010,156062,2345,2330,1621,1640,13,2375,131
77470,124602,2345,2321,1915,1927,4,2345,1080
2295,3637,2345,2315,1052,1111,7,2375,1623
83295,133746,2345,2329,1457,1515,10,2375,169
72305,116460,2345,156,1611,1639,14,2375,50
91467,146284,2345,244,917,933,7,2375,1030
58210,94223,2345,545,738,810,13,2375,681
84270,135281,2345,2326,1352,1412,10,2375,232
84337,135410,2345,2285,2221,2240,8,2345,506
42071,68619,2345,2395,1658,1755,47,2375,1201
48034,78036,2345,691,833,905,13,2345,622
44468,72391,2345,2267,1403,1439,21,2345,85
56805,92049,2345,2323,856,904,3,2375,1173
75546,121637,2345,153,1228,1244,6,2345,125
40813,66616,2345,2318,733,745,5,2375,1194
33267,54487,2345,851,826,903,19,2345,806
74896,120639,2345,2322,1424,1430,3,2375,1090
15994,26275,2345,545,1056,1128,13,2375,682
60100,97055,2345,2322,655,701,3,2345,1137
6834,11135,2345,1131,626,637,6,2345,1131
48165,78283,2345,83,851,922,22,2375,1813
59431,96069,2345,810,928,1001,15,2375,785
53769,87185,2345,2344,1511,1538,10,2375,2344
93781,149699,2345,2334,1704,1719,5,2345,2334
58967,95369,2345,2306,1134,1146,5,2345,2424
30534,50120,2345,2323,811,819,3,2345,1136
92045,147152,2345,2281,527,554,18,2345,1826
69738,112276,2345,2309,2056,2112,7,2375,2309
86980,139629,2345,2306,928,940,5,2375,1793
77211,124187,2345,2306,1544,1556,5,2345,2223
68402,110228,2345,2323,1059,1107,3,2375,1172
57228,92712,2345,2306,715,727,5,2345,1750
3042,4799,2345,2369,1931,2011,26,2375,105
58615,94884,2345,2322,743,749,3,2345,2231
16123,26538,2345,2320,759,811,3,2375,2077
62447,100834,2345,2329,731,749,10,2375,1763
62127,100301,2345,2334,1326,1341,5,2345,2334
1804,2889,2345,73,1847,1915,20,2345,1822
56600,91691,2345,2322,1121,1127,3,2375,1137
21883,36015,2345,2318,1146,1158,5,2345,177
6166,10002,2345,2328,1128,1146,11,2345,1105
57164,92593,2345,2269,858,930,21,2375,1598
75915,122186,2345,436,1218,1252,13,2375,436
85206,136816,2345,2286,1000,1019,9,2345,716
43719,71231,2345,2285,922,941,8,2375,729
78402,126164,2345,2323,840,848,3,2375,1169
56725,91925,2345,2323,1342,1350,3,2375,2322
4584,7287,2345,2306,1434,1446,5,2375,1183
42236,68842,2345,244,1451,1507,7,2375,2420
33269,54489,2345,2312,1117,1135,9,2345,2312
9433,15446,2345,327,1050,1104,7,2375,1185
89247,142954,2345,2325,1739,1755,6,2345,2413
61970,100080,2345,2341,513,550,25,2345,1380
54228,87913,2345,2334,1729,1744,5,2345,581
74830,120540,2345,2321,1007,1019,4,2345,1156
47797,77610,2345,327,2049,2103,7,2345,345
69141,111314,2345,2301,1610,1625,7,2375,1072
56732,91935,2345,241,912,927,7,2375,2237
52315,84902,2346,98,1500,1525,9,1146,710
61275,98908,2346,2332,923,948,9,2346,13
98008,156060,2346,2309,1440,1458,6,1146,2309
91782,146735,2346,2259,1430,1502,13,1147,450
56067,90838,2346,2319,931,941,3,1861,2318
12705,20848,2346,1131,657,710,5,2346,2404
64673,104364,2346,2342,1634,1712,25,1148,35
32135,52759,2346,2305,650,707,6,1146,2305
56765,91997,2346,2163,630,704,12,1861,476
61818,99833,2346,156,1918,1948,13,1148,1134
85766,137660,2346,2295,1846,1908,8,1978,2419
83017,133337,2346,2312,1602,1622,8,1861,2312
44531,72471,2346,2318,1756,1810,3,1861,1194
56781,92018,2346,528,711,747,13,2346,1895
86535,138975,2346,2288,1529,1549,7,1148,2204
28891,47323,2346,2310,1009,1028,5,1978,2310
30487,50031,2346,2262,1005,1039,14,1146,487
95543,152412,2346,166,1012,1035,11,1148,1747
26392,43379,2346,2300,1442,1501,7,1148,809
82037,131775,2346,2322,1218,1226,4,2346,641
64626,104278,2346,2395,1910,2012,49,2405,2073
81799,131423,2346,2330,840,904,13,2405,159
45927,74664,2346,2359,2241,2334,31,1978,593
49905,81082,2346,2310,921,940,5,1148,2235
81807,131431,2346,2286,1130,1152,9,2346,725
58117,94084,2346,2307,1149,1204,4,1978,614
56282,91154,2346,545,1937,2013,13,1146,1894
61895,99927,2346,156,1756,1826,13,1147,178
60043,96955,2346,2322,1255,1303,4,2405,641
57782,93541,2346,2307,1101,1116,4,2346,1142
63049,101825,2346,2319,719,729,3,1978,2409
56131,90941,2346,2287,1252,1312,8,2346,796
4791,7688,2346,2309,644,702,6,1147,2234
12420,20435,2346,2267,1551,1631,20,2346,2267
17703,29196,2346,156,1137,1207,13,1978,156
60804,98099,2346,569,755,831,12,2346,569
56188,91033,2346,1790,950,1025,12,1148,52
59820,96637,2346,2307,933,948,4,1148,1139
56576,91654,2346,2326,605,629,11,1148,433
97997,156046,2346,2321,1534,1548,3,1861,1156
25839,42316,2346,2300,839,858,7,1146,2213
12424,20439,2346,528,757,833,13,2346,1895
26289,43203,2346,1131,1029,1042,5,2346,15
79042,127133,2346,2324,1106,1126,4,1978,1042
5684,9187,2346,2161,911,944,11,2346,658
41713,67983,2346,2287,748,808,8,1147,741
19638,32316,2346,166,1540,1603,11,1147,152
2883,4511,2346,1131,1100,1113,5,1147,2404
54037,87610,2346,2334,1004,1021,4,1978,2064
16982,27962,2346,2329,1450,1512,10,1978,1731
56245,91113,2346,2274,1536,1616,18,1147,2139
70183,112993,2346,671,803,840,13,1146,679
56869,92141,2346,2327,1241,1306,12,1147,191
56291,91166,2346,2327,832,857,12,1147,2327
74670,120312,2347,2353,1251,1314,13,43,1541
94514,150802,2347,2367,1534,1626,48,43,2366
46634,75783,2347,1772,906,942,19,2347,1882
23100,38094,2347,2392,1524,1724,81,991,2392
97775,155705,2347,2287,705,729,13,988,741
16688,27419,2348,83,1651,1704,8,1494,1831
48413,78637,2348,514,551,629,24,1515,779
67110,108135,2348,73,939,956,10,18,73
48776,79275,2348,2269,753,815,15,1378,1669
56880,92159,2348,2339,845,857,6,2157,1343
49417,80339,2348,2339,913,925,6,2157,1343
84033,134890,2348,2340,1548,1559,5,1357,1347
80762,129778,2348,2335,1115,1143,14,1372,1535
74024,119307,2348,2339,1928,1940,6,19,1400
77429,124531,2348,2329,625,658,20,19,1118
74697,120352,2348,2357,1926,2005,21,1376,2384
70243,113094,2348,1997,1701,1737,23,1357,1221
38229,62454,2348,83,527,540,8,1494,1833
89294,143013,2348,2339,1029,1041,6,1437,2339
28502,46740,2348,1790,1009,1052,24,1357,52
7500,12150,2348,1790,631,714,24,1499,606
95152,151778,2348,2360,1459,1518,7,1357,1335
73161,117906,2348,2339,850,902,6,1495,1342
95575,152450,2348,2267,733,801,17,1373,85
48428,78660,2348,84,923,938,8,19,1344
83627,134287,2348,2305,746,825,24,20,1792
14406,23578,2348,2283,1111,1129,11,2157,977
48846,79390,2348,2338,1705,1720,7,1372,1359
41880,68253,2348,67,634,647,6,1337,61
48500,78755,2348,594,828,904,23,2158,594
48770,79269,2348,2270,1205,1228,16,17,206
710,1155,2348,2339,959,1011,6,1495,1342
96629,154083,2348,83,1038,1051,8,1378,1831
79904,128466,2348,2340,1103,1114,5,20,621
48787,79296,2348,2287,1108,1144,22,1357,741
48493,78748,2348,143,739,759,13,1357,1552
11376,18794,2348,2280,938,959,13,17,1604
93326,148941,2348,2339,1512,1524,6,6,1342
18978,31233,2348,83,1544,1557,8,1337,41
28219,46261,2348,2345,801,845,28,2348,2345
5780,9379,2348,2301,322,359,24,18,115
54632,88555,2348,2349,1240,1310,13,1373,1431
60720,97957,2348,2287,657,733,22,20,1200
8251,13351,2348,2281,806,825,13,2160,1818
21467,35323,2348,2262,704,741,23,2157,487
59738,96522,2348,73,639,656,10,5,1412
47536,77254,2348,73,823,840,10,1373,1822
98148,156278,2348,2349,1240,1310,13,18,1516
86333,138666,2348,2360,1721,1740,7,1376,1350
81526,130994,2348,2339,645,657,6,18,1400
49409,80321,2348,83,703,716,8,8,1817
74735,120404,2348,2339,1104,1116,6,2157,1343
75378,121370,2348,166,918,951,21,1515,134
61196,98781,2348,73,1149,1206,10,19,1409
805,1303,2348,2358,1154,1250,34,5,1630
35659,58394,2348,2281,851,910,13,1378,1555
29362,48124,2348,2335,608,636,14,6,1482
82496,132530,2348,84,1415,1430,8,9,84
14402,23574,2348,73,617,634,10,2158,1412
28193,46223,2348,83,1423,1436,8,1499,1835
49403,80308,2348,436,953,1038,25,5,917
38550,62953,2348,2283,435,453,11,14,979
6092,9884,2348,2359,1657,1723,11,1376,2359
48436,78668,2348,84,1350,1405,8,1357,1401
49277,80070,2348,2270,517,540,16,8,1689
51569,83742,2348,2280,800,821,13,19,1550
49209,79979,2348,83,1744,1757,8,19,1817
75738,121899,2348,2341,650,702,5,1494,1339
84843,136243,2348,2298,749,820,20,1378,228
33540,54990,2348,2338,1101,1116,7,1372,1354
20504,33824,2348,83,927,940,8,2348,1816
75374,121359,2348,2336,622,640,9,1499,33
48511,78774,2348,528,1310,1354,25,9,1893
73713,118823,2348,2281,1417,1436,13,9,1818
49221,79991,2348,1998,1311,1346,23,17,2030
97886,155902,2348,2269,753,815,15,1357,1672
97884,155900,2348,2359,1558,1624,11,6,587
49419,80341,2348,157,1923,2006,32,14,1759
97903,155927,2348,2283,1443,1501,11,1375,1820
48738,79217,2348,84,1820,1835,8,1373,1340
98901,157305,2348,2300,2018,2056,23,1501,809
59559,96263,2348,569,941,1025,25,1515,746
71857,115760,2348,73,715,732,10,1373,1412
182,278,2348,2326,727,759,18,1361,213
48856,79417,2348,2360,2204,2223,7,1501,1351
56350,91277,2348,2342,1200,1213,6,1515,35
96989,154556,2349,2338,1359,1423,12,1512,1353
32514,53376,2349,86,731,747,11,1518,80
75849,122088,2349,2280,1420,1441,16,24,1586
49965,81210,2349,2348,1528,1558,13,1431,1372
86693,139208,2349,2283,1007,1025,13,25,1303
34278,56182,2349,166,1112,1136,18,4,155
71093,114493,2349,2272,453,526,24,1435,1203
72214,116324,2349,2367,1550,1642,47,1435,2
86695,139210,2349,2280,1216,1237,16,1511,1586
3434,5509,2349,2356,2225,2318,32,1518,938
43178,70374,2349,1790,752,832,25,2349,1459
97949,155978,2349,2296,905,931,20,975,225
33063,54200,2349,2283,824,842,13,1487,1303
97164,154823,2349,244,848,912,20,975,2187
86544,138984,2349,2281,1459,1518,15,1431,1555
68832,110862,2349,2348,1005,1035,13,1432,1376
51864,84193,2349,514,830,906,26,1436,779
78027,125499,2349,143,832,851,16,1517,164
65177,105180,2349,2353,1411,1429,9,2349,1539
88618,141987,2349,2353,1218,1236,9,1518,1538
89616,143459,2349,2339,813,835,13,1431,1400
54626,88549,2349,86,1129,1145,11,1416,71
35325,57850,2349,2322,2118,2149,22,4,1143
25919,42514,2349,2283,1630,1648,13,23,1967
45522,74030,2349,83,1038,1058,15,1517,41
32428,53246,2349,2341,1549,1615,12,25,2341
12605,20703,2349,244,1510,1534,20,1516,2194
32487,53343,2349,2277,1408,1434,18,3,1589
14040,22965,2349,2287,935,1005,22,1516,741
76700,123396,2349,2348,610,640,13,1416,2348
49862,81032,2349,492,546,621,25,22,1002
48555,78831,2349,2353,809,827,9,23,1540
2453,3904,2349,86,1501,1517,11,975,1406
65932,106289,2349,331,1635,1710,25,1432,784
19700,32407,2349,86,1017,1033,11,1518,1408
77366,124405,2349,1788,916,955,24,1416,574
1087,1778,2349,2322,2312,2343,22,1435,2231
3290,5262,2349,2267,843,911,20,25,1213
49814,80952,2349,2287,659,729,22,23,2287
49751,80875,2349,2280,752,813,16,1516,1604
23368,38539,2349,2329,1031,1055,18,975,1731
19225,31626,2349,83,651,711,15,23,1835
94184,150343,2349,78,741,807,15,1511,1652
32511,53373,2349,86,1540,1556,11,1436,1406
90386,144711,2349,2291,1139,1207,21,1487,2291
2101,3319,2349,2354,728,750,15,1435,974
21337,35141,2349,2283,735,753,13,1512,1545
49659,80724,2349,2162,725,802,25,1493,1902
28071,45985,2349,97,440,508,22,1511,315
55577,90124,2349,2281,1558,1617,15,975,1558
82688,132835,2349,2348,1837,1907,13,2349,8
9659,15862,2349,2259,1145,1220,26,21,657
32437,53260,2349,2162,842,919,25,4,2162
71016,114340,2349,2281,851,910,15,25,1826
49413,80325,2349,2280,723,744,16,1435,1584
32553,53438,2349,2299,659,728,22,4,2181
77473,124605,2349,2353,1448,1506,9,1512,1540
24148,39764,2349,2279,1230,1250,15,23,1679
23373,38544,2349,2353,1402,1420,9,24,1513
38893,63505,2349,83,1233,1253,15,21,41
16396,26991,2349,2281,637,656,15,1517,1818
64111,103502,2349,2369,2132,2233,47,1431,1164
46805,76046,2349,2341,1059,1125,12,1514,1379
32284,53034,2349,2341,1305,1331,12,21,1519
72190,116296,2349,2348,807,837,13,1431,8
32469,53317,2349,2353,1315,1333,9,1431,1542
11241,18589,2349,2279,1908,1928,15,22,1684
96987,154554,2349,2353,1315,1333,9,1516,1526
22048,36306,2349,691,735,814,25,3,691
25915,42510,2349,2287,1225,1255,22,22,796
21873,36005,2349,2328,1328,1352,18,1512,1108
71750,115543,2349,2320,1333,1405,24,1487,1980
30446,49979,2349,86,644,700,11,975,86
97153,154803,2349,2337,2139,2158,7,2349,2337
32671,53625,2349,2277,1318,1344,18,25,1059
78031,125503,2349,83,1539,1559,15,975,1839
32462,53295,2349,73,745,801,11,4,73
77240,124223,2349,2328,1002,1026,18,1511,2328
73520,118519,2349,2348,848,918,13,1432,1375
19229,31630,2349,2281,1100,1119,15,1512,2281
13569,22248,2349,2274,724,754,23,1431,320
22385,36938,2349,73,950,1006,11,1521,76
26767,43991,2349,2279,1024,1044,15,1431,1680
75577,121675,2349,434,1606,1644,26,1511,434
9854,16279,2349,2329,1856,1920,18,23,992
1772,2826,2349,73,1747,1803,11,23,1971
32849,53880,2349,2353,1033,1051,9,1517,1439
33617,55091,2349,2329,1648,1712,18,4,1731
49708,80795,2349,86,806,822,11,1516,82
94186,150345,2349,2329,1706,1730,18,4,1118
35419,57992,2349,2327,802,828,19,1518,175
55642,90207,2349,2296,739,805,20,1431,2296
28105,46040,2349,2326,928,954,20,4,433
68680,110614,2349,2329,1243,1307,18,2349,1121
32568,53457,2349,2259,1122,1157,26,21,760
95928,152967,2349,73,827,843,11,1424,1407
16532,27188,2349,2327,1433,1459,19,1521,191
87426,140295,2349,2327,1417,1443,19,1436,2327
54702,88674,2350,2259,1017,1035,8,871,415
60253,97269,2350,2327,722,748,13,2012,539
16898,27821,2350,815,713,726,3,2012,2427
91605,146475,2350,1051,1510,1526,7,898,624
51313,83332,2350,2250,1358,1415,8,2007,328
39467,64376,2350,1461,903,920,8,2009,1461
84717,136010,2350,1788,834,852,8,902,574
94646,151013,2350,2250,1409,1426,8,2007,446
94152,150290,2350,2285,917,940,11,900,2285
86767,139325,2350,1788,1545,1603,8,894,574
85957,138041,2350,1993,1323,1340,5,870,1304
74839,120549,2350,434,1312,1326,6,908,434
97076,154693,2350,1051,903,919,7,906,553
20129,33111,2350,2306,1801,1831,14,866,2226
12245,20191,2350,2262,809,825,7,870,494
10447,17299,2350,2279,1910,1941,17,908,1668
54835,88898,2350,2280,823,851,16,860,1584
81864,131511,2350,2159,748,805,8,2005,2159
71690,115451,2350,2253,708,726,8,907,1913
89126,142788,2350,1360,1419,1443,10,860,530
94160,150298,2350,815,1955,2008,3,902,2428
91598,146468,2350,1787,923,941,9,890,619
84543,135712,2350,595,1241,1300,8,2350,1733
89547,143348,2350,811,938,948,4,898,1294
27546,45112,2350,2265,1345,1359,6,896,1804
1505,2417,2350,1997,626,651,10,2012,1227
59412,96050,2350,2291,1042,1106,10,906,2291
3224,5110,2350,2253,1147,1205,8,860,390
50245,81591,2350,2267,1827,1853,14,2012,2267
87928,141003,2350,436,702,721,9,890,917
84715,136008,2350,811,556,606,4,887,2002
89139,142806,2350,2327,1132,1158,13,891,227
51016,82799,2350,2412,701,724,10,866,1332
34174,55999,2350,1997,1451,1516,10,871,2150
