INFO;root;TIME;MSG;INDIV;AV;TRIP;NODE;OTHER;NOW;NUM_PEOPLE
INFO;root;4:35:00;AV_IDLE;-1;4;-1;1671;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;5;-1;2187;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;6;-1;2431;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;7;-1;1191;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;8;-1;1179;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;9;-1;1774;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;10;-1;2396;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;11;-1;204;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;12;-1;2321;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;13;-1;2470;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;14;-1;530;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;15;-1;162;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;16;-1;2095;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;17;-1;2417;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;18;-1;291;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;19;-1;1403;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;20;-1;152;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;21;-1;742;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;22;-1;1269;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;23;-1;2369;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;24;-1;1912;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;25;-1;361;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;26;-1;290;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;27;-1;2008;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;28;-1;683;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;29;-1;1609;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;30;-1;1652;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;31;-1;1903;62.09;275;-1
INFO;root;4:35:00;AV_IDLE;-1;32;-1;2250;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;33;-1;1741;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;34;-1;724;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;35;-1;228;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;36;-1;2373;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;37;-1;2065;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;38;-1;154;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;39;-1;25;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;40;-1;2241;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;41;-1;2150;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;42;-1;1827;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;43;-1;1798;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;44;-1;1371;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;45;-1;1479;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;46;-1;731;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;47;-1;749;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;48;-1;350;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;49;-1;1520;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;40;-1;2241;0.00;275;-1
INFO;root;4:35:26.685450;AV_EMPTY;-1;40;-1;2241;0.44;275;-1
INFO;root;4:35:26.685450;AV_TRAVEL_LINK;-1;40;-1;1519;296.50;275;1
INFO;root;4:35:59.339701;AV_EMPTY;-1;40;-1;1519;0.54;275;-1
INFO;root;4:35:59.339701;AV_TRAVEL_LINK;-1;40;-1;1811;362.83;275;1
INFO;root;4:36:15.389401;AV_EMPTY;-1;40;-1;1811;0.27;276;-1
INFO;root;4:36:15.389401;AV_TRAVEL_LINK;-1;40;-1;1810;178.33;276;1
INFO;root;4:36:56.318340;AV_EMPTY;-1;40;-1;1810;0.68;276;-1
INFO;root;4:36:56.318340;AV_TRAVEL_LINK;-1;40;-1;1844;454.77;276;1
INFO;root;4:37:03.858171;AV_EMPTY;-1;40;-1;1844;0.13;277;-1
INFO;root;4:37:03.858171;AV_TRAVEL_LINK;-1;40;-1;1843;83.78;277;1
INFO;root;4:37:30.866271;AV_EMPTY;-1;40;-1;1843;0.45;277;-1
INFO;root;4:37:30.866271;AV_TRAVEL_LINK;-1;40;-1;1807;300.09;277;1
INFO;root;4:37:52.545292;AV_EMPTY;-1;40;-1;1807;0.36;277;-1
